Number of Vehicles Stopped,Total Waiting Time of All Vehicles,Total CO2 Emissions Released
0,0.0,18805.2908033661
0,0.0,19235.057129980178
0,0.0,0.0
0,0.0,11904.114105785127
0,0.0,5048.222704686306
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,2563.0817820683706
0,0.0,0.0
0,0.0,0.0
0,0.0,3613.48075320233
0,0.0,0.0
0,0.0,0.0
0,0.0,8155.721832284401
0,0.0,5998.2495291986825
